Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0968~Cytoplasmic vesicle	10	6.944444444444445	0.06733465173274963	38604_AT, 33685_AT, 38236_AT, 37096_AT, 34623_AT, 606_AT, 33371_S_AT, 32279_AT, 936_S_AT, 34546_AT	124	737	17910	1.9597759005558717	0.924167366830683	0.649978750378446	64.9978750378446
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	36	25.0	0.07026797301388606	919_AT, 35091_AT, 37983_AT, 35090_G_AT, 32717_AT, 37097_AT, 34233_I_AT, 1901_S_AT, 34636_AT, 32279_AT, 34467_G_AT, 41703_R_AT, 1112_G_AT, 39469_S_AT, 37953_S_AT, 33293_AT, 1355_G_AT, 34618_AT, 40317_AT, 38482_AT, 1331_S_AT, 37105_AT, 32439_AT, 32084_AT, 33530_AT, 35595_AT, 38236_AT, 40350_AT, 37968_AT, 31512_AT, 679_AT, 1575_AT, 1786_AT, 32148_AT, 34249_AT, 34436_AT, 35121_AT, 35903_AT	124	4020	17910	1.2934520943668755	0.9325101770190173	0.649978750378446	64.9978750378446
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	3	2.083333333333333	0.07039570955372507	1355_G_AT, 35169_AT, 32717_AT	134	63	19256	6.8429282160625435	1.0	1.0	99.02439024390245
UP_SEQ_FEATURE	DOMAIN:Major facilitator superfamily (MFS) profile	3	2.083333333333333	0.07176864544197188	37097_AT, 34436_AT, 32084_AT	136	67	20562	6.7697541703248465	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	4	2.7777777777777777	0.07180098865572038	37096_AT, 1419_G_AT, 32439_AT, 33284_AT	134	139	19256	4.135294749275206	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	3	2.083333333333333	0.07234796782141593	37096_AT, 34623_AT, 1419_G_AT	134	64	19256	6.736007462686567	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0061303~cornea development in camera-type eye	2	1.3888888888888888	0.07342453772496747	2090_I_AT, 33684_AT	134	11	19256	26.12754409769335	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0015747~urate transport	2	1.3888888888888888	0.07342453772496747	37097_AT, 34436_AT	134	11	19256	26.12754409769335	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	5	3.4722222222222223	0.0735620022924279	38604_AT, 38236_AT, 32279_AT, 40317_AT, 34467_G_AT	134	228	19256	3.151348520555119	1.0	1.0	99.02439024390245
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	4	2.7777777777777777	0.07433001489662203	32250_AT, 31525_S_AT, 31687_F_AT, 33516_AT	137	147	20521	4.075872684840359	0.9999999858503215	0.6999193320933362	68.49637908092907
KEGG_PATHWAY	hsa04928:Parathyroid hormone synthesis, secretion and action	4	2.7777777777777777	0.07448020000693012	919_AT, 39187_AT, 37711_AT, 1910_S_AT	81	106	8662	4.035406475658048	0.9999999799401097	0.978185070188395	97.8185070188395
UP_SEQ_FEATURE	DOMAIN:Ig-like	9	6.25	0.07448229491497364	33530_AT, 37968_AT, 31512_AT, 1355_G_AT, 1786_AT, 35091_AT, 35956_S_AT, 35038_AT, 35090_G_AT, 1112_G_AT	136	670	20562	2.030926251097454	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	5	3.4722222222222223	0.07484377864326824	32413_AT, 38236_AT, 1355_G_AT, 40058_S_AT, 32717_AT	137	239	20521	3.133646886357389	0.9999999875741177	0.6999193320933362	68.49637908092907
SMART	SM00408:IGc2	6	4.166666666666666	0.07525013061013539	33530_AT, 1355_G_AT, 35091_AT, 35956_S_AT, 35038_AT, 35090_G_AT, 1112_G_AT	93	262	10690	2.6323565624230487	0.9998854971429543	1.0	100.0
BBID	152.altered_synaptic_signalling-neurodegenerative_disorders	2	1.3888888888888888	0.07534228874417774	1974_S_AT, 1910_S_AT	6	6	388	21.555555555555554	0.8474037362085538	0.866436320558044	86.6436320558044
UP_KW_MOLECULAR_FUNCTION	KW-0339~Growth factor	4	2.7777777777777777	0.07598709328451406	35915_AT, 35091_AT, 35090_G_AT, 1855_AT, 1890_AT	89	133	11872	4.0118273211117685	0.9953643936140762	0.8611870572244927	86.11870572244928
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	5	3.4722222222222223	0.07691375691557865	41489_AT, 1974_S_AT, 2090_I_AT, 1983_AT, 33684_AT	81	174	8662	3.072938839222364	0.9999999890230469	0.978185070188395	97.8185070188395
GOTERM_CC_DIRECT	GO:0016020~membrane	46	31.944444444444443	0.07776881467703736	32413_AT, 919_AT, 35091_AT, 37983_AT, 31525_S_AT, 35090_G_AT, 1974_S_AT, 38691_S_AT, 1910_S_AT, 38103_AT, 37097_AT, 38128_AT, 33685_AT, 1901_S_AT, 40058_S_AT, 34636_AT, 33080_S_AT, 40294_AT, 34467_G_AT, 1112_G_AT, 40271_AT, 39469_S_AT, 37953_S_AT, 35367_AT, 33293_AT, 1355_G_AT, 36234_AT, 35373_AT, 40317_AT, 1331_S_AT, 37105_AT, 33516_AT, 32084_AT, 38236_AT, 40350_AT, 679_AT, 1575_AT, 37814_G_AT, 1391_S_AT, 33963_AT, 1786_AT, 36378_AT, 34629_AT, 37408_AT, 34436_AT, 31687_F_AT, 38229_AT, 35121_AT	137	5595	20521	1.2315036235429184	0.9999999940773768	0.6999193320933362	68.49637908092907
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	3	2.083333333333333	0.07830813304040346	38201_AT, 1983_AT, 1910_S_AT	134	67	19256	6.4343951882379145	1.0	1.0	99.02439024390245
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	4	2.7777777777777777	0.0795045554109663	1901_S_AT, 1419_G_AT, 35373_AT, 1910_S_AT	81	109	8662	3.924340242383056	0.9999999942329146	0.978185070188395	97.8185070188395
GOTERM_BP_DIRECT	GO:0019730~antimicrobial humoral response	2	1.3888888888888888	0.07982799506531767	33963_AT, 34546_AT	134	12	19256	23.950248756218905	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0051873~killing by host of symbiont cells	2	1.3888888888888888	0.07982799506531767	34623_AT, 31506_S_AT, 31793_AT	134	12	19256	23.950248756218905	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	5	3.4722222222222223	0.08016783269345637	35595_AT, 33963_AT, 36766_AT, 31506_S_AT, 31793_AT, 1910_S_AT	134	235	19256	3.0574785646236897	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0007623~circadian rhythm	3	2.083333333333333	0.08032823075060339	1355_G_AT, 1419_G_AT, 40790_AT	134	68	19256	6.3397717295873575	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	3	2.083333333333333	0.08032823075060339	37953_S_AT, 34436_AT, 32084_AT	134	68	19256	6.3397717295873575	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	3	2.083333333333333	0.08032823075060339	33293_AT, 822_S_AT, 1331_S_AT	134	68	19256	6.3397717295873575	1.0	1.0	99.02439024390245
GOTERM_MF_DIRECT	GO:0005436~sodium:phosphate symporter activity	2	1.3888888888888888	0.08075643568530773	37097_AT, 34436_AT	133	12	18883	23.662907268170425	0.9999999999999512	0.9188342475350403	90.62128979809876
GOTERM_MF_DIRECT	GO:0015280~ligand-gated sodium channel activity	2	1.3888888888888888	0.08075643568530773	37953_S_AT, 40317_AT	133	12	18883	23.662907268170425	0.9999999999999512	0.9188342475350403	90.62128979809876
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	7	4.861111111111112	0.08077663714593761	33685_AT, 1575_AT, 37814_G_AT, 36234_AT, 40294_AT, 39469_S_AT, 966_AT	133	429	18883	2.3166482640166848	0.9999999999999516	0.9188342475350403	90.62128979809876
UP_SEQ_FEATURE	COMPBIAS:Pro residues	20	13.88888888888889	0.0808832848214129	41489_AT, 35367_AT, 39187_AT, 35091_AT, 35090_G_AT, 35373_AT, 39094_AT, 1974_S_AT, 34720_AT, 2090_I_AT, 38948_AT, 38945_AT, 38816_AT, 33922_AT, 1901_S_AT, 35439_AT, 35169_AT, 39198_S_AT, 35648_AT, 39511_AT, 1112_G_AT	136	2060	20562	1.467875499714449	1.0	1.0	100.0
INTERPRO	IPR011701:MFS	3	2.083333333333333	0.08107559876648997	37097_AT, 34436_AT, 32084_AT	138	71	20603	6.308328230251072	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	4	2.7777777777777777	0.08183203228500385	37454_AT, 1403_S_AT, 33080_S_AT, 36703_AT	134	147	19256	3.9102446948928824	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	4	2.7777777777777777	0.08309045626510514	33293_AT, 1355_G_AT, 37711_AT, 1910_S_AT	134	148	19256	3.8838241226300925	1.0	1.0	99.02439024390245
INTERPRO	IPR039421:Type_1_exporter	2	1.3888888888888888	0.08310082129770782	1575_AT, 40294_AT	138	13	20603	22.968784838350057	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	3	2.083333333333333	0.08441657058304286	38236_AT, 37096_AT, 37172_AT	134	70	19256	6.158635394456289	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	3	2.083333333333333	0.08441657058304286	37454_AT, 1403_S_AT, 36703_AT	134	70	19256	6.158635394456289	1.0	1.0	99.02439024390245
SMART	SM00409:IG	9	6.25	0.08481274591570549	33530_AT, 37968_AT, 31512_AT, 1355_G_AT, 1786_AT, 35091_AT, 35956_S_AT, 35038_AT, 35090_G_AT, 1112_G_AT	93	529	10690	1.9556070492103177	0.9999657109296461	1.0	100.0
GOTERM_MF_DIRECT	GO:0016301~kinase activity	5	3.4722222222222223	0.085916416360619	1901_S_AT, 1355_G_AT, 41280_R_AT, 35373_AT, 41703_R_AT	133	238	18883	2.982719403550894	0.9999999999999937	0.9476841077353128	93.46664688927946
GOTERM_BP_DIRECT	GO:0071679~commissural neuron axon guidance	2	1.3888888888888888	0.08618752929156243	1112_G_AT, 34720_AT	134	13	19256	22.10792192881745	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0043922~negative regulation by host of viral transcription	2	1.3888888888888888	0.08618752929156243	1403_S_AT, 39094_AT	134	13	19256	22.10792192881745	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0010243~response to organonitrogen compound	2	1.3888888888888888	0.08618752929156243	32680_AT, 32439_AT	134	13	19256	22.10792192881745	1.0	1.0	99.02439024390245
UP_SEQ_FEATURE	DOMAIN:P-type ATPase N-terminal	2	1.3888888888888888	0.08812235471911994	33685_AT, 39469_S_AT	136	14	20562	21.59873949579832	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:1990531~Lem3p-Dnf1p complex	2	1.3888888888888888	0.08891712920766395	33685_AT, 39469_S_AT	137	14	20521	21.39833159541189	0.9999999996560112	0.7430931512354774	72.72150924483944
GOTERM_CC_DIRECT	GO:0046930~pore complex	2	1.3888888888888888	0.08891712920766395	39511_AT, 1910_S_AT	137	14	20521	21.39833159541189	0.9999999996560112	0.7430931512354774	72.72150924483944
INTERPRO	IPR006539:P-type_ATPase_IV	2	1.3888888888888888	0.08920160748282112	33685_AT, 39469_S_AT	138	14	20603	21.32815734989648	1.0	1.0	100.0
INTERPRO	IPR032631:P-type_ATPase_N	2	1.3888888888888888	0.08920160748282112	33685_AT, 39469_S_AT	138	14	20603	21.32815734989648	1.0	1.0	100.0
INTERPRO	IPR032630:P_typ_ATPase_c	2	1.3888888888888888	0.08920160748282112	33685_AT, 39469_S_AT	138	14	20603	21.32815734989648	1.0	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	10	6.944444444444445	0.09009186593808291	32250_AT, 36234_AT, 37983_AT, 35373_AT, 39094_AT, 1974_S_AT, 34606_S_AT, 31506_S_AT, 1112_G_AT, 31793_AT, 32073_AT	91	687	11447	1.8310219620263288	0.9982100715318993	1.0	100.0
GOTERM_BP_DIRECT	GO:0031571~mitotic G1 DNA damage checkpoint	2	1.3888888888888888	0.09250343942316451	38103_AT, 1974_S_AT	134	14	19256	20.528784648187635	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	3	2.083333333333333	0.092777117912808	33963_AT, 37983_AT, 36703_AT	134	74	19256	5.825736183945139	1.0	1.0	99.02439024390245
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	5	3.4722222222222223	0.0928419603704936	1403_S_AT, 34623_AT, 31506_S_AT, 34546_AT, 31793_AT, 1910_S_AT	81	186	8662	2.8746847205628567	0.9999999997961098	0.978185070188395	97.8185070188395
GOTERM_MF_DIRECT	GO:0015562~efflux transmembrane transporter activity	2	1.3888888888888888	0.09357175701794315	1575_AT, 34436_AT	133	14	18883	20.282491944146077	0.9999999999999997	1.0	98.80076696894585
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine; partial	2	1.3888888888888888	0.09411337486637757	33963_AT, 37172_AT	136	15	20562	20.158823529411766	1.0	1.0	100.0
KEGG_PATHWAY	hsa04340:Hedgehog signaling pathway	3	2.083333333333333	0.09427462043937615	34618_AT, 1983_AT, 1910_S_AT	81	56	8662	5.728835978835979	0.9999999998580266	0.978185070188395	97.8185070188395
UP_KW_PTM	KW-0564~Palmitate	7	4.861111111111112	0.09468299861593917	919_AT, 32279_AT, 34618_AT, 37983_AT, 34467_G_AT, 41703_R_AT, 38691_S_AT	117	385	14237	2.2124320124320125	0.8985117989816689	0.48448864214640297	48.448864214640295
INTERPRO	IPR001427:RNaseA	2	1.3888888888888888	0.09526209511010816	36766_AT, 33979_AT	138	15	20603	19.906280193236714	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	3	2.083333333333333	0.09704447291094934	31525_S_AT, 31687_F_AT, 33516_AT	134	76	19256	5.672427336999214	1.0	1.0	99.02439024390245
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	4	2.7777777777777777	0.0972770023848155	1355_G_AT, 35373_AT, 1974_S_AT, 1910_S_AT	81	119	8662	3.594563751426496	0.9999999999336284	0.978185070188395	97.8185070188395
GOTERM_CC_DIRECT	GO:0098982~GABA-ergic synapse	3	2.083333333333333	0.09871198569834802	38604_AT, 32279_AT, 35121_AT	137	80	20521	5.61706204379562	0.9999999999725792	0.7965036087383943	77.94843008593688
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	5	3.4722222222222223	0.09991159751520844	37096_AT, 679_AT, 33963_AT, 35373_AT, 33284_AT, 37105_AT	81	191	8662	2.7994311938465515	0.9999999999660137	0.978185070188395	97.8185070188395
